id,date,email,vehicle_id,operation_type,is_booked
7298,2021-07-07,email9016@domain.com,4022,forced,0
6036,2022-03-07,email8000@domain.com,3349,automatic,0
5618,2022-03-06,email4740@domain.it,5495,default,0
6086,2022-03-07,email22485@domain.com,652,default,0
6677,2021-09-05,email50417@domain.com,1382,forced,0
733,2022-04-17,email1216@domain.it,4473,default,0
3381,2022-06-13,email20271@domain.es,3271,default,1
5166,2021-08-24,email17629@domain.com,4002,automatic,0
6695,2021-10-27,email5163@domain.com,6983,default,0
4874,2022-02-05,email17687@domain.it,1716,default,0
5264,2021-12-03,email597@domain.uk,3684,default,0
4355,2021-11-15,email1459@domain.it,434,default,0
377,2022-04-06,email1163@domain.es,5670,automatic,0
8514,2022-01-29,email3321@domain.com,2424,automatic,0
6988,2021-11-14,email660@domain.com,4714,default,0
992,2021-08-31,email7702@domain.it,8559,default,0
8177,2022-04-18,email15498@domain.com,1713,default,1
3382,2022-05-02,email2196@domain.es,3271,default,0
6400,2022-01-09,email3695@domain.it,5284,automatic,0
7211,2022-04-07,email15713@domain.it,1337,automatic,0
4747,2022-04-06,email11319@domain.it,3165,forced,0
9698,2021-09-01,email9533@domain.com,7642,default,0
5231,2022-04-04,email3403@domain.it,7471,default,0
8174,2021-09-11,email2280@domain.com,6037,default,0
7541,2022-05-19,email25228@domain.com,3721,default,0
1940,2022-03-23,email8519@domain.com,1425,default,0
3417,2021-12-03,email152@domain.uk,2974,automatic,0
5590,2021-10-19,email3882@domain.es,2453,forced,0
627,2021-08-10,email7011@domain.it,5500,automatic,1
4737,2022-01-26,email1329@domain.it,4945,default,0
1559,2022-01-06,email20348@domain.es,4849,default,0
2118,2021-07-06,email7863@domain.com,6676,default,0
6757,2021-09-22,email7030@domain.com,8410,automatic,0
8165,2021-12-17,email13476@domain.es,3632,forced,0
2499,2022-04-04,email579@domain.it,3458,default,0
8433,2021-07-11,email4120@domain.com,7675,default,0
2629,2021-08-01,email4706@domain.com,6733,forced,0
8345,2021-10-05,email5819@domain.es,4430,default,0
439,2021-10-23,email13107@domain.es,680,automatic,0
1258,2021-07-31,email12525@domain.com,4638,default,0
7488,2022-01-06,email5659@domain.it,1869,forced,0
9405,2022-04-18,email7786@domain.es,7215,default,0
8505,2022-04-06,email2488@domain.com,3629,default,0
5561,2022-03-16,email5676@domain.com,3726,default,0
514,2022-03-01,email27665@domain.it,8353,default,0
4504,2021-10-17,email1768@domain.es,8486,default,1
7788,2022-03-07,email21901@domain.com,3691,default,0
3570,2022-04-25,email6343@domain.com,4474,default,0
9413,2021-09-19,email6245@domain.com,5658,default,0
657,2021-07-09,email2317@domain.uk,890,default,0
9167,2021-10-14,email18208@domain.it,1416,default,1
5673,2022-04-03,email12957@domain.it,53,default,0
6185,2022-04-06,email3479@domain.com,1512,default,0
5668,2021-09-30,email1870@domain.uk,2940,forced,1
4067,2021-11-20,email289@domain.uk,7079,automatic,0
9310,2021-12-15,email12151@domain.it,1129,forced,0
1392,2022-04-24,email23879@domain.it,7191,automatic,1
2658,2021-09-19,email2966@domain.com,3162,default,0
9381,2022-05-02,email17378@domain.com,7271,forced,1
7484,2021-07-15,email9219@domain.it,8447,default,0
4145,2021-10-23,email9497@domain.uk,7300,default,0
9733,2022-05-26,email20956@domain.com,7704,default,0
8494,2022-05-28,email1428@domain.com,2894,default,0
6295,2022-05-05,email246@domain.it,7665,automatic,0
3920,2021-08-09,email5990@domain.uk,5415,default,1
6915,2021-08-15,email7648@domain.com,7818,default,0
8848,2021-12-07,email44765@domain.uk,4189,automatic,0
5062,2021-09-21,email2232@domain.es,4314,default,0
2867,2021-11-07,email6992@domain.com,3716,default,0
6433,2022-05-20,email2329@domain.es,8050,automatic,0
1027,2021-10-26,email4065@domain.com,8187,default,0
8162,2021-11-05,email14538@domain.com,3395,default,0
1002,2022-05-18,email3151@domain.it,6011,default,0
3788,2021-08-19,email15608@domain.it,1780,default,0
5559,2021-09-24,email7129@domain.it,2703,default,0
6053,2021-08-24,email6632@domain.it,2405,default,0
4764,2021-11-12,email5658@domain.com,1657,forced,0
6181,2021-10-24,email709@domain.uk,7794,default,0
7341,2022-03-17,email32649@domain.com,1630,default,0
226,2021-10-06,email7956@domain.com,3476,default,0
1963,2021-09-01,email7762@domain.it,2410,automatic,0
5997,2021-11-17,email11034@domain.com,1873,default,0
5091,2021-07-12,email6989@domain.it,3881,automatic,0
2360,2021-08-19,email7266@domain.es,453,automatic,0
9503,2021-07-16,email6928@domain.com,5943,default,0
8880,2021-11-18,email13442@domain.it,2431,default,0
3809,2021-07-30,email13241@domain.com,3289,default,0
2585,2021-09-01,email14326@domain.it,5168,default,1
6235,2022-03-22,email1768@domain.com,2303,default,0
6599,2022-01-07,email25068@domain.it,5016,forced,0
2108,2022-05-16,email35023@domain.uk,7280,default,0
3995,2022-04-25,email251@domain.com,4363,default,0
8849,2022-04-25,email763@domain.es,6609,default,1
7547,2021-10-23,email38@domain.com,1158,automatic,0
6054,2021-12-26,email111@domain.uk,4936,automatic,0
636,2021-10-20,email1720@domain.com,3098,default,0
7414,2021-08-15,email23640@domain.es,6476,default,0
7210,2022-04-07,email13648@domain.it,1337,default,0
489,2022-03-09,email5624@domain.it,3800,default,0
7813,2022-05-15,email1582@domain.it,1202,default,0
4919,2021-12-26,email13761@domain.it,1476,default,0
7646,2021-11-08,email2068@domain.it,1395,default,0
5057,2022-02-28,email17472@domain.es,6986,default,0
1757,2021-07-07,email4830@domain.it,2412,default,1
2563,2022-03-02,email20196@domain.uk,5302,default,0
2248,2022-04-06,email25943@domain.com,1189,default,0
8245,2022-04-06,email8241@domain.com,5937,default,0
5081,2021-09-21,email19960@domain.com,1088,default,1
2345,2022-04-08,email243@domain.it,5711,default,0
2320,2022-03-15,email1009@domain.es,4176,forced,0
4463,2022-05-24,email27171@domain.uk,7257,default,0
7161,2021-11-06,email11441@domain.com,2241,forced,0
7951,2021-10-24,email540@domain.com,989,default,0
7083,2021-11-01,email15971@domain.es,3436,automatic,0
6647,2022-01-01,email10446@domain.com,7890,default,0
435,2022-03-07,email16294@domain.it,7265,default,0
422,2021-09-12,email6847@domain.es,8267,default,0
379,2022-03-09,email3767@domain.es,5670,default,0
15,2022-03-13,email2329@domain.it,1474,default,0
2926,2021-07-04,email22885@domain.com,6141,default,0
5990,2022-02-27,email1247@domain.uk,5173,default,0
3207,2021-12-08,email22197@domain.uk,2898,default,0
9814,2021-09-14,email22848@domain.es,3121,forced,0
9269,2021-09-08,email2213@domain.com,5332,default,0
6487,2021-12-09,email2346@domain.es,3441,default,1
1621,2022-05-15,email3479@domain.com,4552,default,0
3685,2022-02-16,email2673@domain.it,2595,default,0
5959,2021-07-21,email5508@domain.it,7622,default,0
2882,2021-09-05,email3622@domain.it,6008,default,1
5565,2021-07-18,email19100@domain.es,2306,forced,0
610,2021-12-07,email2461@domain.com,2547,automatic,0
4938,2022-05-18,email14062@domain.es,2442,default,0
4311,2022-01-30,email23532@domain.com,6895,default,1
932,2021-08-14,email50251@domain.com,2587,automatic,0
6420,2022-02-03,email5127@domain.com,945,default,0
8093,2022-06-20,email2958@domain.it,348,automatic,0
1298,2021-10-21,email2161@domain.it,8415,default,0
876,2022-05-18,email3711@domain.it,2188,default,0
882,2022-05-21,email14590@domain.it,5647,default,0
9522,2021-12-31,email1403@domain.it,7778,default,0
3713,2022-03-25,email6626@domain.uk,3512,automatic,0
2605,2022-03-25,email16545@domain.it,4357,default,0
4913,2022-06-04,email3850@domain.com,231,default,0
7812,2021-07-13,email14@domain.it,6395,default,0
5150,2022-02-01,email6862@domain.it,669,automatic,0
9643,2021-09-25,email204@domain.it,7524,default,0
91,2021-11-12,email4679@domain.com,1107,default,0
4011,2021-07-16,email6653@domain.com,1932,default,0
7666,2021-09-23,email349@domain.it,4127,default,0
4605,2022-03-03,email3057@domain.uk,4661,default,0
6791,2021-07-19,email1427@domain.it,3678,forced,0
7800,2021-10-23,email16581@domain.it,4105,default,0
6801,2021-12-02,email17715@domain.com,6601,default,0
7587,2021-07-02,email20209@domain.uk,6065,automatic,0
8917,2021-08-15,email4090@domain.es,3208,default,1
6928,2022-06-02,email5857@domain.uk,5072,forced,0
2007,2022-02-11,email55@domain.es,6870,default,0
1681,2021-08-01,email11352@domain.uk,1926,default,0
2274,2022-01-05,email3181@domain.com,7893,default,0
9177,2022-04-08,email4936@domain.com,5919,default,0
8394,2021-12-03,email3600@domain.com,1875,automatic,0
3052,2021-08-16,email852@domain.it,423,automatic,0
2592,2022-03-16,email18934@domain.it,8039,forced,0
2784,2021-11-10,email59209@domain.it,7365,automatic,0
560,2022-06-03,email5225@domain.es,5801,default,0
3706,2022-03-01,email18217@domain.uk,3539,automatic,0
2110,2022-05-05,email29875@domain.com,1939,default,0
5104,2021-11-11,email33433@domain.it,1112,default,0
1899,2021-09-02,email137@domain.it,18,default,0
4719,2021-12-09,email9735@domain.uk,6839,default,0
7039,2022-03-03,email703@domain.it,6911,default,1
1038,2021-10-21,email14985@domain.it,2690,default,1
5614,2022-01-20,email2439@domain.it,6038,default,0
7165,2022-01-09,email694@domain.it,3240,default,0
8262,2022-04-20,email5@domain.it,6181,default,0
8022,2022-04-27,email14137@domain.com,4739,default,0
3902,2022-04-01,email1191@domain.it,7455,default,0
1421,2022-01-14,email11091@domain.com,3532,default,0
1948,2021-09-17,email284@domain.es,4907,default,0
7943,2022-05-23,email785@domain.com,2003,automatic,0
2192,2022-04-11,email7675@domain.es,3284,automatic,0
391,2022-04-23,email7721@domain.it,8203,forced,0
8883,2022-01-13,email672@domain.es,6582,default,0
275,2022-01-14,email4751@domain.it,5384,forced,1
4907,2021-12-22,email3337@domain.it,2444,default,0
4151,2021-11-03,email2453@domain.it,6276,default,0
4295,2021-12-14,email4606@domain.com,2476,default,0
5168,2021-09-11,email1676@domain.it,3008,default,0
1397,2022-04-01,email28843@domain.it,5827,automatic,1
8825,2021-12-21,email1149@domain.it,2217,default,0
9034,2021-09-14,email1225@domain.com,2075,automatic,0
6501,2021-07-13,email5867@domain.it,2693,default,0
2220,2021-07-13,email10917@domain.uk,732,automatic,0
12,2022-06-22,email1871@domain.it,1752,default,0
7321,2021-11-02,email10298@domain.com,5926,default,0
9725,2021-09-02,email1728@domain.it,3815,default,0
5634,2021-07-29,email20488@domain.it,4538,automatic,1
4834,2022-04-11,email5397@domain.com,5430,default,1
6244,2022-01-09,email38525@domain.com,8389,default,0
3756,2022-05-25,email4401@domain.com,3603,default,1
6008,2022-06-21,email61@domain.com,8120,default,0
8030,2022-05-21,email28213@domain.es,7961,automatic,0
734,2021-08-22,email10109@domain.it,5777,default,0
8700,2021-11-30,email13460@domain.com,7372,default,0
940,2021-07-29,email7870@domain.it,983,automatic,0
6377,2021-07-25,email1461@domain.com,4710,default,0
949,2021-09-26,email33951@domain.es,3157,default,0
9278,2022-06-17,email9194@domain.com,3417,default,0
109,2021-11-24,email15100@domain.it,2855,default,0
533,2022-01-02,email19546@domain.com,3362,default,1
8252,2022-04-12,email3955@domain.com,6402,forced,0
1898,2021-07-07,email2727@domain.it,8485,automatic,0
3077,2021-10-14,email50172@domain.com,4904,default,0
4965,2022-03-08,email4142@domain.com,3546,automatic,0
2160,2021-10-24,email1854@domain.uk,4448,default,0
1152,2022-05-23,email6355@domain.uk,3467,default,0
3579,2022-03-04,email11469@domain.uk,6388,default,0
3635,2022-06-11,email236@domain.com,7446,default,0
599,2021-12-11,email3517@domain.com,3196,default,0
3444,2021-08-14,email2159@domain.it,3213,default,0
9567,2022-04-09,email10664@domain.es,1075,default,0
3629,2022-06-28,email12260@domain.it,354,default,0
5582,2022-05-09,email16943@domain.com,2360,default,1
1108,2021-10-27,email2492@domain.it,600,default,0
4101,2021-11-05,email7171@domain.com,961,default,0
3925,2022-01-22,email652@domain.uk,329,automatic,0
4163,2022-06-26,email1486@domain.it,125,default,0
6171,2021-08-01,email7428@domain.com,8123,automatic,0
8805,2022-02-12,email7358@domain.com,7918,default,1
1994,2021-10-09,email4883@domain.es,1460,forced,0
6978,2022-06-21,email28186@domain.com,5027,default,0
1717,2022-04-21,email22227@domain.uk,972,default,0
1736,2021-11-02,email11736@domain.com,4761,default,0
286,2021-07-16,email7962@domain.it,3719,automatic,0
532,2022-01-02,email9478@domain.com,3362,default,0
3480,2021-08-02,email2608@domain.es,96,default,0
2669,2022-04-21,email1300@domain.it,4290,automatic,0
5770,2021-09-12,email5147@domain.it,6028,forced,0
365,2022-06-11,email3721@domain.com,5321,automatic,0
9693,2021-07-17,email13136@domain.it,1953,default,0
7991,2022-02-14,email18825@domain.es,1434,default,0
5483,2021-07-22,email9091@domain.com,2957,default,1
6284,2022-06-13,email2351@domain.com,8074,default,0
9707,2022-01-20,email2650@domain.com,5196,automatic,0
9871,2022-04-21,email679@domain.com,3855,automatic,0
1052,2021-08-05,email10914@domain.es,1051,default,0
5449,2021-07-27,email766@domain.com,6525,default,0
652,2021-07-28,email4267@domain.com,525,default,0
2355,2021-08-21,email4709@domain.com,1052,default,0
7598,2021-12-28,email1150@domain.com,2474,default,0
8156,2022-04-30,email9845@domain.com,5439,default,0
5110,2022-05-11,email14277@domain.it,80,automatic,1
9395,2021-10-16,email8288@domain.com,6703,default,0
7712,2021-07-28,email536@domain.it,788,default,0
3567,2021-11-13,email22014@domain.uk,905,default,0
2866,2022-04-08,email10697@domain.es,3545,default,0
1142,2021-12-29,email3479@domain.es,3770,automatic,0
9155,2021-12-03,email34879@domain.com,5032,default,0
585,2022-03-13,email480@domain.uk,1682,forced,0
1888,2022-01-31,email7608@domain.uk,1029,automatic,0
9325,2021-09-08,email32498@domain.com,1256,default,1
7263,2021-12-16,email1550@domain.com,2568,automatic,0
7831,2022-04-11,email36277@domain.com,1597,default,0
600,2022-01-09,email5808@domain.com,3196,default,0
171,2021-12-05,email703@domain.uk,1954,automatic,0
8831,2021-09-12,email2765@domain.it,1533,default,0
9955,2021-11-25,email13476@domain.com,4278,default,0
8623,2022-04-19,email15261@domain.com,3576,default,0
3283,2021-09-27,email5681@domain.com,4563,automatic,0
6265,2022-06-21,email2196@domain.com,3562,default,0
5611,2021-09-12,email10042@domain.es,893,default,0
1802,2021-12-07,email1456@domain.com,4061,default,0
6179,2022-02-21,email26417@domain.es,7589,default,0
6304,2021-07-03,email15001@domain.es,7243,default,0
3060,2022-05-07,email6573@domain.com,5752,automatic,0
2764,2021-11-06,email15797@domain.com,5504,forced,0
9953,2021-08-16,email30658@domain.com,1886,default,0
2470,2021-11-01,email1429@domain.it,599,default,0
2604,2022-01-17,email1742@domain.com,6924,default,0
8411,2021-10-09,email12068@domain.uk,8313,default,0
1675,2022-06-17,email195@domain.com,1458,forced,0
9716,2021-07-12,email594@domain.it,5558,default,1
6206,2021-11-24,email6821@domain.uk,7406,default,0
2879,2022-04-15,email7697@domain.com,2223,forced,0
7755,2022-06-27,email1153@domain.uk,5606,forced,0
7058,2022-04-11,email608@domain.it,5218,automatic,0
7173,2021-08-26,email13707@domain.es,8086,default,0
2886,2022-04-30,email5747@domain.com,1868,automatic,0
1508,2021-09-06,email4942@domain.com,7995,default,0
9357,2021-11-26,email813@domain.com,7182,default,0
3057,2021-09-02,email4363@domain.es,6000,default,0
2444,2022-06-06,email4607@domain.com,5806,forced,0
4903,2022-05-24,email8234@domain.es,1437,default,1
865,2022-03-31,email24009@domain.uk,89,forced,0
1752,2021-07-16,email1120@domain.uk,6345,default,0
7383,2021-11-09,email34326@domain.uk,7713,default,1
1019,2022-04-07,email34352@domain.es,3699,default,0
4293,2022-06-14,email2208@domain.com,6530,default,0
6520,2022-06-18,email4435@domain.uk,3862,automatic,0
8112,2021-10-12,email1236@domain.com,4225,default,0
6783,2021-12-09,email5644@domain.com,3371,default,1
4303,2022-03-09,email8461@domain.com,6786,default,0
9150,2022-01-14,email711@domain.com,1385,forced,0
3232,2022-02-28,email5693@domain.com,838,forced,1
1864,2021-10-05,email5054@domain.it,2744,default,0
270,2022-03-29,email17563@domain.es,4622,default,0
2697,2022-06-14,email12484@domain.com,7511,default,0
9137,2021-07-07,email256@domain.com,6263,forced,0
3226,2021-11-04,email6748@domain.uk,6940,automatic,0
7504,2021-11-29,email3380@domain.es,6026,default,0
8659,2022-05-28,email74@domain.com,1984,default,0
9798,2022-01-05,email1111@domain.com,5755,default,0
3911,2022-05-19,email6070@domain.com,4875,default,0
3395,2022-06-06,email3632@domain.com,3332,default,0
890,2021-12-03,email375@domain.com,7014,default,0
1299,2021-07-03,email10502@domain.it,5830,default,0
4889,2022-03-01,email1391@domain.it,1034,default,0
8810,2022-03-18,email4039@domain.com,2649,default,0
390,2021-10-05,email8156@domain.it,6678,default,0
8798,2022-01-12,email13891@domain.com,7552,default,0
7417,2021-11-21,email2786@domain.es,5289,default,0
7116,2022-05-27,email4408@domain.com,5014,default,0
7693,2021-09-19,email16042@domain.it,7388,default,0
8551,2021-08-26,email21656@domain.com,6745,default,0
4240,2021-08-23,email272@domain.com,3289,default,0
9614,2021-12-18,email11277@domain.it,2022,default,0
5944,2021-08-22,email601@domain.uk,7144,forced,0
9680,2021-11-25,email9075@domain.uk,6712,default,0
5353,2022-03-12,email18202@domain.com,6268,default,1
2684,2022-03-03,email3257@domain.es,3418,default,0
8143,2022-06-16,email8228@domain.com,3156,automatic,0
5575,2021-07-19,email769@domain.it,3318,forced,0
6851,2021-07-03,email5221@domain.com,1956,default,0
5777,2022-02-10,email7144@domain.es,1430,default,0
6106,2021-12-21,email406@domain.it,1910,automatic,1
7774,2021-10-09,email12255@domain.com,8223,automatic,0
7449,2022-05-24,email35141@domain.uk,6948,default,0
7347,2022-01-07,email6975@domain.com,8190,automatic,0
4245,2021-09-22,email11544@domain.com,5904,default,0
2538,2021-07-29,email5582@domain.com,6047,default,0
5270,2022-02-25,email23099@domain.com,5204,automatic,0
9861,2022-05-07,email16448@domain.com,2060,forced,0
5994,2022-03-07,email3917@domain.com,67,forced,0
6704,2021-12-26,email2947@domain.it,5555,default,0
676,2022-04-06,email7906@domain.com,7954,forced,0
2167,2021-08-12,email9154@domain.it,2077,automatic,1
8905,2021-09-29,email11448@domain.uk,4508,default,0
9873,2022-03-22,email461@domain.com,7409,default,0
1373,2022-04-08,email407@domain.com,633,default,0
559,2022-03-03,email703@domain.it,3677,default,0
4396,2021-08-09,email753@domain.it,7596,default,0
7337,2021-07-26,email73497@domain.uk,3231,automatic,0
2878,2022-05-25,email52@domain.com,6207,default,0
162,2021-09-23,email33157@domain.it,2085,forced,0
1244,2021-11-07,email8670@domain.es,5465,default,0
6196,2021-11-05,email8471@domain.it,3871,default,0
3397,2021-08-16,email9192@domain.it,3686,forced,0
4866,2021-07-22,email8597@domain.uk,4355,default,0
4739,2021-08-26,email1054@domain.com,4735,default,0
8182,2021-07-16,email15880@domain.com,227,default,0
2082,2022-06-08,email3861@domain.com,6661,automatic,0
5717,2021-11-25,email439@domain.com,7751,default,0
321,2021-12-01,email4272@domain.it,4771,default,0
3699,2022-05-14,email7530@domain.com,6387,default,0
6216,2022-05-05,email22220@domain.es,3470,default,0
2128,2021-10-09,email23389@domain.it,3537,default,0
4164,2022-05-19,email8990@domain.es,8092,automatic,0
5274,2021-09-29,email699@domain.com,6154,default,0
4749,2021-09-29,email4957@domain.uk,3242,default,0
54,2022-04-06,email5236@domain.com,1830,forced,0
9188,2022-02-28,email15909@domain.uk,3698,automatic,0
872,2021-07-14,email12385@domain.uk,6001,default,0
7822,2021-10-16,email11856@domain.com,4859,forced,0
6439,2021-09-26,email5471@domain.com,8468,default,0
3239,2021-09-26,email17449@domain.com,974,default,1
4247,2021-09-05,email2227@domain.com,992,default,0
5841,2022-06-30,email2302@domain.com,2103,default,0
3309,2022-01-23,email18538@domain.uk,8391,default,0
5331,2022-06-08,email22503@domain.com,2455,default,1
9030,2022-03-15,email7484@domain.com,5857,automatic,1
9315,2022-05-03,email1033@domain.com,6679,forced,0
2722,2021-11-30,email55537@domain.it,8105,automatic,0
7858,2021-11-04,email13691@domain.com,5503,default,0
1438,2022-01-30,email16567@domain.com,4157,default,1
6664,2021-10-06,email9773@domain.com,1675,default,0
1850,2022-05-22,email9112@domain.it,3344,default,0
6009,2022-02-24,email1136@domain.com,7005,automatic,0
9444,2022-03-08,email23802@domain.uk,3690,default,0
8709,2022-01-30,email19859@domain.uk,982,default,0
2070,2022-01-28,email3510@domain.uk,4946,default,0
8364,2022-03-14,email2@domain.uk,4071,forced,0
5842,2021-09-06,email3264@domain.com,7992,default,0
8852,2022-03-04,email298@domain.com,8323,forced,0
7950,2022-05-15,email5187@domain.uk,4618,default,0
516,2021-09-01,email11286@domain.es,704,default,0
7806,2021-10-12,email123@domain.it,8372,automatic,0
3702,2021-11-21,email17854@domain.com,5869,default,0
327,2022-01-29,email842@domain.com,5734,forced,0
9880,2022-04-04,email25@domain.com,6692,default,0
3789,2022-02-23,email16004@domain.it,4670,default,0
9731,2022-04-26,email1005@domain.es,8191,default,0
9724,2021-10-27,email9726@domain.es,1153,default,0
9337,2021-11-28,email9914@domain.com,3639,default,0
8253,2021-08-16,email1096@domain.com,1383,default,0
4340,2021-08-19,email9695@domain.es,1109,default,0
1494,2021-09-23,email3935@domain.uk,7439,default,0
8483,2021-07-11,email7193@domain.it,2794,automatic,0
8575,2022-01-03,email3802@domain.com,2450,automatic,0
6089,2021-09-20,email16361@domain.es,1359,forced,0
164,2021-10-20,email1043@domain.it,7953,default,0
1563,2021-10-01,email19206@domain.it,2295,forced,0
9635,2021-09-02,email5421@domain.com,7146,default,0
594,2022-01-14,email29734@domain.com,6612,default,1
8062,2022-01-13,email992@domain.it,5817,default,0
4228,2021-09-13,email5595@domain.com,4399,default,0
3009,2021-09-08,email3721@domain.es,571,automatic,0
8725,2022-05-12,email9077@domain.com,1838,automatic,1
3379,2021-08-08,email17959@domain.com,2724,default,0
9076,2021-08-24,email7034@domain.it,5729,forced,0
2513,2022-04-15,email9150@domain.com,8581,default,1
1478,2021-12-28,email9636@domain.com,2977,default,0
8273,2021-09-12,email23364@domain.es,7333,automatic,0
9863,2022-02-28,email5883@domain.uk,3520,default,0
5215,2022-06-16,email1767@domain.it,8430,forced,0
1798,2022-01-06,email4680@domain.it,7740,automatic,0
7153,2022-01-28,email5644@domain.it,7832,default,0
4342,2022-03-09,email13491@domain.it,5142,forced,0
7554,2022-04-06,email9079@domain.com,3683,default,0
5837,2021-12-09,email36251@domain.uk,504,default,0
4685,2022-04-25,email14262@domain.uk,5224,default,0
9950,2022-01-05,email6628@domain.com,4664,automatic,0
5907,2021-08-09,email65273@domain.uk,6096,automatic,0
1731,2021-08-18,email8710@domain.it,2486,default,0
5369,2022-05-18,email26330@domain.com,5852,default,0
6120,2021-07-27,email545@domain.com,3672,default,0
1965,2022-04-19,email34343@domain.com,2161,default,0
9972,2021-07-03,email5373@domain.com,5259,default,0
5317,2021-09-01,email1731@domain.es,3739,default,0
1476,2021-08-09,email2464@domain.it,1073,default,0
464,2022-03-24,email19470@domain.com,2658,default,0
6531,2022-05-23,email6086@domain.it,3733,default,0
9695,2022-01-27,email7489@domain.it,1924,default,0
2093,2022-04-16,email1521@domain.es,2305,automatic,0
5900,2022-01-19,email7993@domain.it,199,forced,1
7701,2021-12-19,email10445@domain.it,3657,default,0
6864,2021-11-05,email3258@domain.it,1797,automatic,0
2529,2022-05-03,email538@domain.com,2392,default,0
7727,2022-03-31,email20969@domain.com,1345,default,0
1034,2022-04-25,email7331@domain.com,3791,default,0
3786,2021-08-19,email8113@domain.it,1780,default,0
7035,2021-07-12,email9479@domain.it,2204,default,0
4786,2022-05-27,email528@domain.com,4324,forced,0
8049,2021-07-11,email6558@domain.it,7553,default,0
4922,2021-09-25,email2814@domain.com,6817,default,0
9415,2021-08-04,email1083@domain.com,7024,default,0
2876,2022-05-08,email246@domain.com,957,default,0
7205,2022-03-11,email1598@domain.com,5989,default,0
7624,2022-04-24,email12206@domain.es,3275,default,0
2420,2021-08-09,email10619@domain.com,2512,default,0
6873,2022-02-23,email30690@domain.uk,2668,default,0
9624,2022-01-08,email1743@domain.com,4871,default,0
8126,2021-12-13,email4888@domain.com,7160,forced,0
4182,2022-01-19,email3802@domain.es,7240,default,0
808,2021-07-29,email71579@domain.com,6486,default,0
8340,2021-08-02,email11614@domain.com,7141,default,0
6835,2021-08-19,email1809@domain.com,3136,automatic,0
1653,2022-04-06,email12562@domain.it,1739,forced,0
5210,2022-05-01,email13820@domain.com,2617,default,0
9488,2021-08-06,email12612@domain.it,44,default,0
5650,2021-10-14,email1611@domain.uk,2501,default,0
9128,2021-08-16,email34644@domain.com,81,default,0
6222,2022-06-01,email12864@domain.uk,6041,default,0
9195,2021-09-20,email15324@domain.com,4330,automatic,0
4664,2021-10-14,email34635@domain.it,4913,default,1
3909,2022-04-07,email446@domain.it,8347,default,0
8838,2021-12-20,email947@domain.it,8205,automatic,0
1708,2021-11-10,email2315@domain.com,8264,automatic,0
2473,2022-03-31,email14063@domain.uk,2728,default,0
2464,2021-09-30,email652@domain.it,7350,default,0
7155,2021-12-01,email21957@domain.it,2777,default,0
14,2022-03-02,email890@domain.uk,6942,automatic,0
8864,2022-05-31,email2315@domain.com,4959,default,0
9081,2021-10-05,email6917@domain.it,8091,default,0
4370,2022-04-20,email1575@domain.com,1404,automatic,0
1165,2022-01-14,email6913@domain.com,4317,default,0
7324,2021-08-25,email26201@domain.com,897,default,0
791,2021-10-24,email13751@domain.com,3679,default,0
274,2022-03-07,email12154@domain.it,3066,default,0
2440,2022-05-31,email2980@domain.com,3426,automatic,0
3688,2022-06-16,email902@domain.uk,6713,forced,1
3105,2021-09-21,email9421@domain.es,1219,forced,0
366,2022-05-27,email2330@domain.it,1419,default,0
6863,2021-10-21,email52890@domain.it,1797,default,0
372,2021-09-27,email5796@domain.com,5621,default,0
2840,2022-04-16,email6044@domain.it,5167,default,0
6441,2021-07-19,email8206@domain.uk,6881,default,0
4645,2021-07-26,email36816@domain.it,2258,default,0
4890,2022-05-16,email1755@domain.com,4912,automatic,0
4336,2021-09-29,email1017@domain.com,468,default,0
7233,2022-03-02,email563@domain.com,3900,automatic,0
5637,2022-06-01,email6099@domain.it,1071,default,0
7365,2021-10-15,email8716@domain.it,4138,default,0
6854,2021-12-12,email8255@domain.com,8483,default,0
3971,2021-07-13,email1412@domain.com,4703,default,1
7372,2022-01-28,email7533@domain.com,6647,default,0
7270,2021-10-21,email5101@domain.uk,3787,default,0
4023,2021-08-08,email19415@domain.com,2417,forced,0
8399,2021-10-03,email5452@domain.it,4329,default,0
1230,2021-07-25,email15385@domain.com,7068,default,1
3172,2021-10-19,email7519@domain.uk,2302,automatic,0
1380,2021-08-19,email5074@domain.it,5694,default,0
7676,2021-09-14,email1780@domain.it,7502,default,0
8922,2021-08-26,email1542@domain.com,7986,automatic,0
1673,2021-10-08,email13178@domain.com,7617,default,0
9828,2021-11-29,email53@domain.com,5101,forced,0
6999,2022-03-06,email4256@domain.uk,5818,automatic,0
4426,2021-12-29,email3193@domain.com,4396,default,0
5703,2022-04-09,email17167@domain.uk,400,default,0
1589,2021-11-17,email376@domain.com,3440,automatic,0
8125,2022-01-16,email1190@domain.com,6182,default,0
6871,2021-12-10,email23380@domain.com,1091,default,0
736,2021-12-08,email7458@domain.es,7964,default,0
6467,2022-06-28,email3671@domain.it,6823,default,0
8066,2021-10-13,email4139@domain.it,7099,automatic,1
323,2022-04-11,email1667@domain.com,4900,default,0
263,2022-05-14,email7370@domain.com,392,default,0
4119,2022-05-15,email1241@domain.com,5725,default,0
5470,2021-12-07,email2200@domain.com,6511,automatic,0
9986,2022-05-12,email7941@domain.it,5318,automatic,0
6066,2021-10-18,email5084@domain.es,899,default,0
847,2022-03-06,email2077@domain.uk,6225,automatic,0
